country;year;co2;co2_per_capita;primary_energy_consumption;population;gdp;annual_co2_tonnes;energy_available_final_consumption_ktoe;gross_available_energy_ktoe;net_energy_supply_ktoe;renewables_share_pct;public_rd_investment;private_rd_investment;clean_energy_patents;ghg_total_kt_co2eq;ghg_agriculture_kt_co2eq;ghg_buildings_kt_co2eq;ghg_dom_avi_kt_co2eq;ghg_energy_kt_co2eq;ghg_indirect_kt_co2eq;ghg_industry_kt_co2eq;ghg_transport_kt_co2eq;ghg_waste_kt_co2eq
Cyprus;2014;6.952;5.785;28.294;1201807.0;24475580416.0;6929789.0;1410.442;2477.117;2003.342;9.144;0.026393213;15.96418;6.100000054000001;8339.7058689177;494.30846163305;498.97239910391;21.02907830186466;2912.1938485637;21.523925672314;2002.8330535857;1769.4185626824;640.45561767657
Cyprus;2015;6.973;5.718;29.184;1219504.0;25312503808.0;6952477.0;1437.817;2541.862;2054.544;9.903;0.103023112;11.5769;2.071428642;8406.4757378929;492.82167708541;557.16397367303;21.02907830186466;3009.9069795254;22.116512005182;1838.4346124848;1838.6385348817;647.39344823744
Cyprus;2016;7.375;5.961;31.737;1237116.0;26976335872.0;7349926.0;1513.183;2750.316;2188.57;9.833;0.2437779699999999;13.066020461538463;3.6047966417499997;8828.7000627848;516.67717016935;556.33672184201;21.02907830186466;3267.8275526305;23.997298148852;1857.1339303371;1952.6553618952;654.07202776174
Cyprus;2017;7.505;5.984;32.596;1254273.0;28523085824.0;7469282.0;1590.235;2826.805;2259.845;10.478;0.514014342;12.57001;3.6047966417499997;9025.0333695537;537.47268079447;566.35320297902;21.02907830186466;3272.1079446088;25.715898116201;1939.2278629624;2018.1120192651;666.04376082772
Cyprus;2018;7.323;5.763;32.462;1270743.0;30134013952.0;7324203.0;1634.286;2902.436;2308.403;13.873;0.34208324999999995;13.066020461538463;3.6047966417499997;8926.6672116657;555.00506483249;495.16669333729;21.02907830186466;3311.4205799555;25.580943639894;1828.1352256332;2030.3653235149;680.99338075235
Cyprus;2019;7.344;5.708;32.493;1286669.0;31800246272.0;7324482.0;1663.13;2903.469;2315.13;13.777;0.34208324999999995;13.066020461538463;3.6047966417499997;8969.9089637146;568.331332898;573.20812152914;21.02907830186466;3258.5133044175;25.749044682683;1812.7610874719;2050.3579240998;680.9881486156
Cyprus;2020;7.015;5.387;28.281;1302250.0;30409793536.0;6903173.0;1568.352;2558.567;2187.784;16.879;0.34208324999999995;13.066020461538463;3.6047966417499997;8607.3765086966;618.92007268899;541.2041143331;21.02907830186466;2996.547639747;24.902550307759;1963.1272420705;1786.115271393;676.55961815622
Cyprus;2021;7.17;5.443;29.842;1317312.0;32428679168.0;6950782.0;1622.706;2662.036;2251.763;19.069;0.34208324999999995;13.066020461538463;3.6047966417499997;8748.873286517;617.78779758802;511.43053880393;21.02907830186466;3071.8071907914;25.524835960624;1921.2286953866;1917.6517207197;683.44250726677
Cyprus;2022;7.198;5.406;31.674;1331376.0;34255009792.0;7070778.0;1669.537;2859.166;2306.329;19.427;0.34208324999999995;13.066020461538463;3.6047966417499997;9040.0184868522;586.19238600936;540.65391108783;21.02907830186466;3101.7088239496;25.425410144099;2205.9755920698;1890.8138635179;689.24850007366
Cyprus;2023;7.174;5.334;32.096;1344979.0;27333758544.842106;7188089.0;1682.805;2844.683;2306.258;20.213;0.34208324999999995;13.066020461538463;3.6047966417499997;9093.550702062;585.77128713206;483.85231461317;21.02907830186466;3056.0660617134;24.381661266309;2207.3404164486;1981.8973803148;754.24158057362
Czechia;2004;128.292;12.502;527.825;10261454.0;208725901312.0;128313656.0;28281.397;45985.513;45697.236;6.773;5.0683983;78.435154;15.669904447;156142.6162768253;8587.237756422815;16637.966756766;21.02907830186466;69179.5308244088;428.6259182985766;40763.650304604;15913.32676546958;4632.27795085688
Czechia;2005;125.691;12.227;519.632;10280158.0;225302577152.0;125713460.0;28193.215;45534.937;45220.081;7.113;4.476145575;86.37274099999999;24.227381049;153039.94804115582;8228.149610594484;14327.4873960944;21.02907830186466;68756.5414877038;436.2632113977984;39372.148006095;17262.09101420303;4657.26731506691
Czechia;2006;126.537;12.28;529.455;10304594.0;243991789568.0;126532560.0;28554.29;46566.166;46230.051;7.362;5.538933361;67.591426;21.36676223;154784.18844838708;8103.77273456919;15023.492410583;21.02907830186466;68631.7691633982;429.0364740266128;40277.457866436496;17605.76166032384;4712.89813905037
Czechia;2007;128.366;12.417;523.705;10337541.0;260673044480.0;128363630.0;28213.743;46466.729;46121.305;7.895;3.70958162;120.383862;43.27078765;156563.5098723614;8254.574441466446;13175.6686601359;21.02907830186466;72522.3984560549;419.426565095819;38956.3898008623;18512.475453941028;4722.57649480471
Czechia;2008;122.935;11.845;513.619;10378296.0;271709536256.0;122927730.0;27975.204;45610.554;45254.788;8.674;34.35861133;84.58385870000001;33.857497622;150188.0083961756;8156.390062774758;13704.7637181219;21.02907830186466;67775.1739504393;400.5713680636853;36965.275581359296;18333.07323488515;4852.7604805315
Czechia;2009;114.983;11.034;492.811;10420986.0;261919703040.0;114972080.0;26139.963;42841.71;42501.457;9.977;37.708810047;96.808432;41.429997329;143120.1295762329;7709.451145300555;13462.9076261694;21.02907830186466;64514.4946100956;388.0109478544337;34368.3461749535;17734.95685421042;4941.96221764886
Czechia;2010;117.476;11.227;513.649;10464035.0;271231975424.0;117464090.0;27745.867;45465.274;45151.911;10.513;31.370056754;79.396232;32.607843289;144966.1215180683;7984.287268606403;15545.6533611067;21.02907830186466;66524.5700497477;353.8272153151218;32759.6799314959;16696.25763823156;5101.8460535649
Czechia;2011;115.189;10.975;501.976;10495508.0;279082762240.0;115178136.0;25849.158;43616.881;43306.62;10.945;45.977033903;114.9630504;59.215340188;142436.7955444726;8121.34806269404;14269.8803543141;21.02907830186466;64670.4881670642;346.9005042695769;33429.7775402899;16523.23487282844;5075.1660430128
Czechia;2012;111.287;10.591;499.438;10507338.0;276891959296.0;111275540.0;25778.114;43241.461;42947.748;12.814;46.095359698;124.531487;38.95662854630769;138188.251026501;7874.524240839456;14389.3019498541;21.02907830186466;61378.9599004233;332.3619296705649;32816.0082555718;16248.87787370265;5148.21687644054
Czechia;2013;106.722;10.153;490.221;10511164.0;276764852224.0;106710090.0;26475.768;43445.29;43161.919;13.927;41.850758378;127.685789;44.73611110899999;133712.5176463182;8390.788869841816;14494.0163279238;21.02907830186466;58277.1539316879;317.2831350052919;31121.2967396044;16121.10450765688;4990.87413459877
Czechia;2014;104.246;9.912;479.937;10517222.0;283025539072.0;104232570.0;25236.72;42011.844;41719.164;15.074;38.302778204;75.155068;35.500000244;131846.0097419131;8771.476740620183;12838.9438092676;21.02907830186466;56494.95832170711;311.38158734681633;31873.4329577873;16636.47648885745;4919.33983632559
Czechia;2015;105.001;9.977;470.716;10524419.0;298276061184.0;104989704.0;25906.999;42051.424;41756.676;15.07;35.814973683;87.782747;33.416666925;133401.7619203784;9056.08111610683;13187.7402391569;21.02907830186466;56371.9154108521;299.2594955413957;32190.043611831898;17391.953476335162;4904.76857055517
Czechia;2016;106.648;10.126;464.374;10531947.0;305844158464.0;106636424.0;25881.45;41659.073;41342.607;14.926;19.197861703;81.94262599999999;29.079545601;134545.4756940828;8646.401890614208;13717.8577385298;21.02907830186466;57257.835302001695;300.0727818916934;31570.4986890098;18068.1033431882;4984.70594884811
Czechia;2017;107.746;10.221;490.582;10541343.0;321652391936.0;107735540.0;27345.69;43462.13;43107.399;14.799;26.88225404276923;38.55963;38.95662854630769;135307.8507456974;8727.173288427222;14040.9153768176;21.02907830186466;55929.1761788815;301.1851580089525;32663.380331099;18577.13633331036;5068.88407915195
Czechia;2018;106.336;10.08;489.024;10548935.0;332009897984.0;106322056.0;27163.345;43638.288;43228.743;15.139;26.88225404276923;90.29943593571429;38.95662854630769;133747.2120039787;8201.889570345293;13196.6297339978;21.02907830186466;55421.6868846336;291.8082079900463;32855.4166208918;18770.0347000267;5009.74628609286
Czechia;2019;101.009;9.57;477.905;10554871.0;342069379072.0;100997496.0;27151.005;42933.781;42514.929;16.239;26.88225404276923;90.29943593571429;38.95662854630769;128035.4206655345;8176.359055235848;12632.625738407;21.02907830186466;51241.7355530186;279.9334710051396;31523.7856893868;18945.11292362423;5235.86823485635
Czechia;2020;91.674;8.689;442.568;10550130.0;323245441024.0;91661460.0;26112.484;40319.049;40205.287;17.303;26.88225404276923;90.29943593571429;38.95662854630769;118110.9795497126;7901.439792244309;12450.479564823;21.02907830186466;44102.97690120222;256.6888408364677;30458.6057783608;17652.95652264137;5287.83214960489
Czechia;2021;96.645;9.177;466.406;10530683.0;334729445376.0;96629410.0;28249.922;42727.036;42573.974;17.614;26.88225404276923;90.29943593571429;38.95662854630769;123493.54741243253;8047.826331374348;12922.2851339912;21.02907830186466;47291.3268994179;260.79296392591857;30659.2008370237;18955.10963653231;5357.00561016528
Czechia;2022;95.108;8.911;455.731;10673216.0;342966829056.0;95039670.0;27183.08;41848.093;41583.337;18.123;26.88225404276923;90.29943593571429;38.95662854630769;121888.0531842299;8202.85718097132;11688.7197132448;21.02907830186466;47851.3583263085;252.9003913990672;29093.0941043008;19445.025114377662;5354.098353627241
Czechia;2023;85.624;7.921;423.373;10809722.0;287374381271.5789;83232250.0;25304.997;38439.58;38098.293;18.555;26.88225404276923;90.29943593571429;38.95662854630769;108801.7638498485;8127.386458466062;9807.1927502194;21.02907830186466;39292.40016306669;226.5250497499647;26135.2155961877;19932.0914881426;5280.95234401755
Denmark;2004;55.093;10.194;241.652;5404594.0;222528946176.0;55100010.0;14862.504;21096.745;19515.58;14.839;46.540083107;225.2752317;55.075636036;68401.898067913;11122.07801087169;7034.03877935569;21.02907830186466;24721.9366828331;203.934427124416;11499.1628184415;12530.685862499;1290.06148678783
Denmark;2005;51.527;9.508;233.617;5419551.0;229074714624.0;51534924.0;14674.401;20593.03;18956.934;15.955;69.976955928;312.170488;77.877671364;64688.65609330101;10896.83315229709;6987.500348731161;21.02907830186466;21420.2350403685;196.4064572922196;11266.4033296095;12653.7223675048;1267.55539749855
Denmark;2006;59.492;10.941;255.481;5437421.0;239411019776.0;59500240.0;14971.891;22246.762;20363.739;16.332;80.692660705;222.2768432;67.806521532;71971.850070495;10671.96612260676;6764.07445053437;21.02907830186466;29124.0833665477;200.6065881443736;10925.8825503856;12996.8496610598;1288.38733121604
Denmark;2007;54.698;10.015;243.401;5461604.0;242913738752.0;54709350.0;15053.851;21840.775;19890.416;17.747;99.715850753;395.9452145;118.43824271;67517.04710815;10917.97585986574;6387.63896988166;21.02907830186466;24419.0053445566;190.9829445403376;10734.4910369371;13605.9104060333;1261.04254633641
Denmark;2008;51.246;9.328;234.872;5493766.0;243090604032.0;51256330.0;14598.923;21139.886;19337.792;18.543;85.096147109;647.8071168;164.816371806;63752.692694116005;10571.19045943253;6223.24300413624;21.02907830186466;22370.8822455022;182.0820110057259;9879.96024775582;13308.7440578159;1216.59066846736
Denmark;2009;48.84;8.843;220.807;5523168.0;232507375616.0;48851416.0;14096.974;19949.646;18660.289;19.948;102.200945455;625.0709472;163.768165446;61670.569443401;10621.672915287;6136.95976142532;21.02907830186466;22357.4857391339;166.2063436000813;8550.66693600607;12609.0841236839;1228.49362426316
Denmark;2010;49.179;8.865;235.977;5547866.0;238190231552.0;49189692.0;14928.955;21019.868;19521.311;21.888;174.160422821;573.1451702;173.598584054;62171.145106312;10915.74891389423;6528.06860387095;21.02907830186466;22401.5492270545;160.0632606359657;8431.12080222199;12524.9426259492;1209.65167268528
Denmark;2011;44.227;7.939;220.975;5570846.0;242757632000.0;44236864.0;14135.026;19643.441;18114.789;23.389;167.889660707;847.9623668;261.754370865;56871.9662556;10808.859941433431;5807.87949742105;21.02907830186466;18178.2852340028;147.62652871154262;8524.88104169048;12194.2349716114;1210.19904072899
Denmark;2012;39.853;7.127;205.243;5591912.0;243307495424.0;39861260.0;13827.596;18683.337;17327.781;25.465;149.26989773;715.4375967000001;220.274158324;52082.2861336966;10854.60891281763;5483.95686531313;21.02907830186466;14875.7299780687;133.5860980712875;8388.5853916259;11158.3843697352;1187.43451806485
Denmark;2013;41.755;7.436;211.702;5615334.0;245578366976.0;41763010.0;13691.179;18899.497;17439.277;27.173;159.97164959900002;663.747725;241.744027555;53654.5743442198;10703.99752939941;5486.35232187868;21.02907830186466;17173.6987608319;129.9264150745189;8030.484186009;10941.226859662;1188.888271364
Denmark;2014;37.565;6.656;203.564;5643793.0;249555238912.0;37571384.0;13051.913;18077.437;16439.559;29.31;149.19503497099998;729.443945;238.608099751;49563.9933539793;10740.83854179414;4721.81806934578;21.02907830186466;13674.5000903988;119.6763887272018;7968.534455086639;11131.6276186414;1206.99818998544
Denmark;2015;35.102;6.176;198.975;5683698.0;255401312256.0;35110572.0;13455.633;18030.959;16382.299;30.469;144.084913913;640.052309;253.572312008;47397.4119440177;10841.00914162568;4915.10521352348;21.02907830186466;10778.5163711146;118.67922119085227;7911.2779210611;11628.1350999375;1204.68897556388
Denmark;2016;36.906;6.443;201.601;5728198.0;263691534336.0;36916560.0;13864.1;18415.091;16798.161;31.715;98.786237761;751.2797019999999;311.72123279100003;49126.2440936355;10869.53212465136;4981.55112886659;21.02907830186466;12110.0315473791;117.2756773718966;8016.2807107675;11836.2449460826;1195.3279585166
Denmark;2017;34.652;6.011;202.985;5765168.0;271132213248.0;34664620.0;14119.648;18401.408;16890.714;34.387;81.809028095;276.3031;180.69656878784616;46920.788659137805;10854.61089776966;4873.51651957768;21.02907830186466;9649.0110658705;113.85136012015678;8395.87272233342;11839.0896646461;1194.83642882082
Denmark;2018;34.602;5.972;200.118;5793825.0;276526465024.0;34608956.0;14144.166;18490.687;16873.809;35.159;80.29258769;544.70841115;180.69656878784616;46889.1188471309;10798.26255826099;4762.751833076491;21.02907830186466;9724.5953092504;108.33721150290528;8313.10979456821;11996.6756082179;1185.38653225417
Denmark;2019;30.942;5.321;196.046;5814619.0;280656347136.0;30950284.0;13984.303;18103.759;16318.062;37.02;112.64547175626667;544.70841115;180.69656878784616;43341.0713063879;10925.97178255048;4573.46948469654;21.02907830186466;6861.0533280465;99.6447691756796;8041.573440449;11709.1298939832;1130.22860748611
Denmark;2020;28.294;4.852;176.485;5831530.0;275058360320.0;28299676.0;13532.556;16583.171;15693.913;31.681;112.64547175626667;544.70841115;180.69656878784616;41303.315084719696;11204.071342325671;4403.32250000371;21.02907830186466;5926.45487552893;91.6329807807479;7837.42877858576;10761.7674508416;1078.63715665324
Denmark;2021;29.588;5.052;189.435;5856773.0;288414400512.0;29603524.0;13961.952;17420.078;16517.043;41.494;112.64547175626667;544.70841115;180.69656878784616;42625.3328335127;10754.25116267826;4532.60374282235;21.02907830186466;7033.27877438979;95.3573452694928;8256.53509246073;10893.6390806659;1059.66763522638
Denmark;2022;28.432;4.817;197.278;5902898.0;299429003264.0;29094320.0;13183.793;17025.154;15759.235;41.368;112.64547175626667;544.70841115;180.69656878784616;40968.8555204111;10297.70165398737;4166.16127382206;21.02907830186466;6729.412067572081;87.5248940505328;7832.77207904233;10820.6646500901;1034.61890184688
Denmark;2023;27.265;4.584;195.523;5948134.0;254696052628.21054;28831184.0;13166.332;16804.105;15415.999;43.728;112.64547175626667;544.70841115;180.69656878784616;38389.2394408528;10019.96360092677;4079.750219164;21.02907830186466;5152.43573491111;79.2508115644477;7261.82543348619;10783.3000862467;1012.71355455404
Estonia;2004;17.322;12.712;64.106;1362682.0;28392968192.0;17322094.0;3040.867;5543.306;5363.128;18.42;30.126714285714286;6.960017000000001;2.649999976;24119.790157256;2167.3285789117;939.20645731562;21.02907830186466;12643.611561524;61.173909059978;4751.3535599048;2049.651067932;1507.4650226078
Estonia;2005;17.09;12.614;64.464;1354847.0;30566893568.0;17089780.0;3177.948;5613.894;5444.698;17.478;30.126714285714286;8.273387166666668;2.0;24049.224372233;2132.209922263;901.528502117;21.02907830186466;12413.275632351;60.047766315188;4945.8623243343;2152.1261232762;1444.1741015762
Estonia;2006;16.438;12.205;63.68;1346884.0;33162229760.0;16438181.0;3277.887;5657.882;5397.419;16.011;30.126714285714286;8.273387166666668;3.742977663;23390.52464695;2047.4101300437;816.72019709056;21.02907830186466;11653.09913199;58.078703345273;5026.8188704886;2314.2713653131;1474.1262486793
Estonia;2007;19.93;14.866;73.746;1340709.0;35115520000.0;19930490.0;3705.365;6617.436;6316.504;17.139;30.126714285714286;10.412837;5.0857142280000005;27198.031172293;2077.6224554078;825.85768996593;21.02907830186466;14643.914825693;65.527970279777;5578.9786649179;2420.8829516443;1585.2466143841
Estonia;2008;17.815;13.324;67.856;1337078.0;32659892224.0;17814804.0;3221.668;5841.593;5528.161;18.811;30.126714285714286;5.156503;8.230158776;25135.749215893;2180.9427775483;811.38607443138;21.02907830186466;12639.50789256;59.948782928071;5484.9750718807;2323.1394922105;1635.8491243337
Estonia;2009;14.405;10.794;58.727;1334528.0;27402481664.0;14404987.0;2411.121;4654.493;4398.795;23.009;30.126714285714286;4.37928;0.941458538;21788.643940386;2213.3311630835;766.1014978147;21.02907830186466;10289.873356682;52.390521203779;4622.6012644097;2135.250402776;1709.0957344159
Estonia;2010;18.965;14.244;73.147;1331450.0;27586969600.0;18964736.0;3137.385;6139.998;5890.755;24.575;30.126714285714286;16.632283;4.681019407;26728.365337209;2209.3690341343;782.05073144731;21.02907830186466;14483.603327764;61.847536592973;5140.9479659919;2254.9524294541;1795.5943118241
Estonia;2011;18.948;14.275;72.963;1327366.0;29217294336.0;18948026.0;2951.098;5952.983;5725.04;25.515;8.237;7.602106;4.0;26856.972124012;2259.5223942222;854.81651046484;21.02907830186466;14175.156525154;58.932500193562;5489.3831742396;2258.4911035357;1760.669916202
Estonia;2012;17.761;13.429;73.488;1322616.0;30160490496.0;17761414.0;2674.186;5679.518;5228.464;25.586;2.067;4.960203;1.37500003;25837.256297166;2321.4830863099;882.43494915702;21.02907830186466;12680.240776227;55.150648201474;5835.1298151192;2291.873606956;1770.9434151947
Estonia;2013;19.634;14.898;77.463;1317921.0;30600421376.0;19633820.0;3009.947;6294.586;5839.319;25.356;39.357;4.828533999999999;1.285714269;28386.435768853;2400.3651095859;873.3426229411;21.02907830186466;14405.762515105;62.539111074527;6586.5164668304;2240.4184458794;1817.4914974374
Estonia;2014;18.784;14.29;74.161;1314456.0;31521830912.0;18783952.0;2814.422;5900.275;5538.862;26.13;43.774;15.350141;5.666666747;27608.741213474;2477.6420130451;957.33427541571;21.02907830186466;13249.921911225;60.064138978505;6775.27289993;2235.8209280398;1852.6850468393
Estonia;2015;15.78;12.004;68.626;1314581.0;32106016768.0;15779627.0;2451.773;5135.77;4800.803;28.987;39.207;2.723099;1.99999994;25887.288814872;2568.9493169465;954.77596688556;21.02907830186466;10403.990534521;58.307123439142;7810.4711828192;2301.7560601218;1789.0386301387
Estonia;2016;17.433;13.248;70.763;1315850.0;33119084544.0;17432910.0;3341.331;6292.83;5978.413;29.232;56.447;13.308359;7.000000045;25279.652693334;2400.2712724545;968.81698468863;21.02907830186466;11828.618503258;59.191122784983;5924.7748288697;2355.3709163329;1742.6090649446
Estonia;2017;18.616;14.131;78.484;1317432.0;35037376512.0;18616038.0;3053.725;6234.383;5853.264;29.538;21.798;6.967284;3.742977663;26757.669620528;2435.2955081291;946.34721597079;21.02907830186466;12643.806962992;63.498257361164;6440.8990118324;2431.0161187756;1796.8065454669
Estonia;2018;17.801;13.465;77.879;1321971.0;36363239424.0;17800688.0;2963.18;6024.017;5648.229;29.97;30.126714285714286;8.273387166666668;3.742977663;28520.166534919;2445.5696983538;941.84010689256;21.02907830186466;11532.276757353;62.312366951882;5936.7046596891505;2473.8650400021;1858.7512254351
Estonia;2019;12.288;9.261;62.761;1326821.0;37723176960.0;12288094.0;2965.079;5100.247;4848.194;31.73;30.126714285714286;8.273387166666668;3.742977663;19854.404262752;2539.7050164853;888.94532917084;21.02907830186466;5827.1825836223;51.397128351159;6781.8207612891;2452.5653845986;1312.7880592352
Estonia;2020;9.198;6.918;58.733;1329674.0;37515272192.0;9198245.0;2955.812;4790.147;4472.653;30.069;30.126714285714286;8.273387166666668;3.742977663;15992.19165119;2568.3230112751;875.78427972375;21.02907830186466;3554.9540603758;46.680724762475;5880.5108992901;2276.5226730427;789.41600272045
Estonia;2021;10.391;7.802;61.401;1331750.0;40521482240.0;10390915.0;2949.449;4909.527;4564.345;37.342;30.126714285714286;8.273387166666668;3.742977663;16694.452710441;2459.9536935321;805.24777068297;21.02907830186466;4923.0310237532;47.563593504985;5267.7123750776;2401.9000883519;789.04416553819
Estonia;2022;11.757;8.708;63.392;1350092.0;39999856640.0;11966227.0;2860.786;5163.309;4796.355;38.542;30.126714285714286;8.273387166666668;3.742977663;18720.821659358;2424.6055814154;742.8771639174;21.02907830186466;6594.2547976764;49.096304451124;5693.0352612849;2475.7754996474;741.17705096566
Estonia;2023;10.019;7.328;55.513;1367194.0;33093289337.263157;8744257.0;2625.71;4489.635;4206.437;40.95;30.126714285714286;8.273387166666668;3.742977663;14958.127602529;2382.2185036346;685.19336523396;21.02907830186466;3275.3067650307;43.70143012097;5491.4774553416;2476.45249959;603.77758357668
Finland;2004;68.946;13.187;393.254;5228144.0;187633926144.0;68946000.0;26375.823;38252.556;37314.381;29.232;79.989;156.243743;57.943617094;87135.96358365557;6668.9552996803;6715.442706174204;21.02907830186466;36081.57365530772;329.104704046299;19911.342955479973;11990.7545945044;5438.789668464287
Finland;2005;57.064;10.877;357.548;5246083.0;192990740480.0;57064000.0;25264.459;35353.875;34422.467;28.814;78.783;285.2021168;84.36661279399999;74415.78403841855;6609.875025233695;6463.231476850691;21.02907830186466;24218.99543313945;286.23560878302;19705.030761567235;12016.9917609591;5115.423971885766
Finland;2006;68.373;12.983;383.512;5266247.0;200966848512.0;68374000.0;26421.187;38507.733;37477.258;30.043;100.949;266.183874;73.429305323;86654.38442086143;6624.749332458486;6251.937200417092;21.02907830186466;35981.7791474591;320.487503788534;19876.645610367177;12178.835497429;5419.950128942583
Finland;2007;66.764;12.624;382.192;5288716.0;211541393408.0;66764000.0;26377.103;37877.456;36876.126;29.561;142.838;318.6219162;79.337025225;84826.97976830372;6612.321418739276;6278.826230540688;21.02907830186466;33705.63044122172;312.864635238426;20127.77256156169;12518.6414182902;5270.923062712277
Finland;2008;58.625;11.033;368.496;5313381.0;213226094592.0;58625000.0;25729.553;36375.058;35387.592;31.071;168.798;347.88436420000005;81.233267283;76021.76293193088;6477.433466018816;5610.841234177268;21.02907830186466;26862.21240222326;285.769798859399;19830.133215741414;11985.3387241084;4970.034090801106
Finland;2009;55.92;10.474;341.288;5338855.0;195739123712.0;55921000.0;24009.283;33864.827;33102.44;31.045;233.46;307.0018905;81.06413269100001;72425.47364279816;6510.067718313008;5581.03131192183;21.02907830186466;27069.601691500688;257.842006022679;17046.107780122744;11422.0952082306;4538.727926686159
Finland;2010;64.092;11.95;371.291;5363347.0;201746022400.0;64092004.0;26307.0;37003.181;36250.333;32.166;268.952;480.3222559;120.794032837;82183.38545215747;6601.946400770436;6037.538956519289;21.02907830186466;33341.04625633194;284.080367507251;19293.89691428914;11868.2024973519;4756.674059387416
Finland;2011;56.647;10.513;349.923;5388236.0;207084306432.0;56646000.0;25468.471;35635.262;34795.937;32.532;254.673;431.5787236;125.788826758;73943.55902563987;6543.949247852485;5185.76103356931;21.02907830186466;26905.56598669213;269.795743483102;18768.722000542937;11687.906444889;4581.85856861142
Finland;2012;51.155;9.449;340.459;5413978.0;204190203904.0;51154000.0;25150.448;34295.005;33555.392;34.222;232.613;507.5220842;177.853722588;67962.08549858906;6537.057980764504;5514.513027135024;21.02907830186466;22112.32991731042;257.143184187431;17678.376779277005;11457.1450996298;4405.519510286418
Finland;2013;51.719;9.509;341.801;5439058.0;202349019136.0;51719000.0;24100.857;33751.786;32985.287;36.63;233.645;486.0581404;183.656531577;68921.38923523632;6599.7594641567575;5067.337727846794;21.02907830186466;23380.42755923244;254.68088554766095;17958.550353268198;11329.4209163932;4331.212328791966
Finland;2014;47.622;8.719;329.823;5461686.0;201610625024.0;47622000.0;25167.909;34444.261;33720.799;38.633;217.709;520.1252482;188.546737483;64979.5901240844;6623.681884892819;4954.984649451375;21.02907830186466;20882.76916989097;251.538434005236;17807.471747668544;10253.7649293225;4205.379308853776
Finland;2015;44.192;8.065;328.893;5479718.0;202706714624.0;44192000.0;24057.468;32958.648;32022.519;39.23;238.91;457.238342;141.339683489;61207.775224464174;6617.414771918378;4900.87785049668;21.02907830186466;17724.4609489947;242.59376169600895;17394.98680293613;10245.3694183907;4082.071670031822
Finland;2016;47.251;8.598;334.083;5495469.0;208405725184.0;47252000.0;25141.874;34150.102;33221.313;38.943;165.34;435.369731;139.317399766;64046.17857942574;6629.5716738066085;5069.633258075673;21.02907830186466;19324.22596501782;250.301376027804;17280.4920684527;11488.1705745429;4003.783663502345
Finland;2017;44.657;8.107;327.216;5508399.0;215058874368.0;44657000.0;25965.142;34609.346;33574.369;40.857;182.787;167.684528;118.05160730061539;60967.148820417024;6516.37547917301;4937.168542407732;21.02907830186466;17509.37421241323;252.535105176458;17016.673926355532;10860.4612953232;3874.560259568382
Finland;2018;45.734;8.292;333.841;5515732.0;217509953536.0;45736000.0;26357.591;35236.082;34131.262;41.185;185.6747142857143;369.0740684285714;118.05160730061539;62381.544863265866;6494.48511666708;4674.224910529197;21.02907830186466;18835.73941473985;259.675524007094;17180.337971018722;11046.2588263345;3890.8230999692832
Finland;2019;42.442;7.686;326.982;5521755.0;220173893632.0;42444000.0;25716.038;34545.342;33369.792;42.807;185.6747142857143;369.0740684285714;118.05160730061539;59004.87658157845;6554.425613525632;4750.58402624597;21.02907830186466;16229.59485701443;255.35085965398;16706.015163594428;10645.3859583246;3863.520103219692
Finland;2020;37.7;6.818;313.95;5529617.0;214988898304.0;37720000.0;24703.93;32433.176;31840.931;43.939;185.6747142857143;369.0740684285714;118.05160730061539;53922.83127871717;6548.195957741769;4638.365282681474;21.02907830186466;12948.35553699781;229.912632486746;15818.33796260967;10025.3209272512;3714.342978948051
Finland;2021;37.798;6.821;320.64;5541068.0;221538484224.0;37820000.0;25696.834;33987.064;33429.335;42.819;185.6747142857143;369.0740684285714;118.05160730061539;54984.60692512655;6343.452905422674;4309.779392844749;21.02907830186466;13555.90587396224;239.333452124467;15785.339050678203;9577.0639586288;5173.732291464356
Finland;2022;36.367;6.53;320.73;5569299.0;226154840064.0;36337000.0;24284.424;32831.37;31962.514;47.74;185.6747142857143;369.0740684285714;118.05160730061539;53628.45371480313;6179.150748247324;4194.471664273211;21.02907830186466;12730.20704360065;221.558387760346;14480.868337199796;9337.6715983138;6484.525935408283
Finland;2023;31.622;5.646;332.156;5601185.0;207663983562.10526;31799000.0;23947.811;33424.34;32511.136;50.784;185.6747142857143;369.0740684285714;118.05160730061539;49440.9046140955;6092.015947538008;3711.174426472805;21.02907830186466;9454.93895466332;205.2757270595989;14085.82278777187;8984.6727449508;6907.00402563901
France;2004;413.379;6.757;3180.13;61175243.0;2196883505152.0;414073000.0;168408.388;278630.197;270464.293;9.319;842.345;772.3855363;294.547937244;536874.1423019995;82751.3571697068;111982.67703163016;21.02907830186466;49485.113521307045;1545.259264797301;135160.06438247656;130331.89598834146;25617.774943739743
France;2005;415.795;6.747;3154.079;61625030.0;2238790500352.0;416342900.0;166938.583;279715.492;271724.384;9.272;863.779;870.5816003;323.015742533;537776.7202070066;80404.29690635786;108951.8983724134;21.02907830186466;59007.53806505305;1477.243121233252;134155.67012834092;128182.89970411976;25597.173909487374
